image_name,tags
004801.xml,person
004805.xml,motorbike|car
004808.xml,car
004812.xml,aeroplane|person
004814.xml,cat
004815.xml,horse|person
004816.xml,dog
004818.xml,chair
004823.xml,car
004825.xml,pottedplant
004826.xml,cow|person
004828.xml,person|car
004830.xml,car|person
004831.xml,person
004832.xml,cat|person
004834.xml,person|horse
004836.xml,motorbike
004837.xml,sofa|chair
004839.xml,boat
004840.xml,motorbike|person
004841.xml,aeroplane
004842.xml,sheep
004846.xml,sofa|person
004848.xml,bird
004849.xml,train
004850.xml,car
004852.xml,person
004856.xml,cat
004857.xml,person|diningtable|chair
004859.xml,person|chair
004863.xml,car
004866.xml,cat
004867.xml,train
004868.xml,person|diningtable|tvmonitor
004869.xml,bird
004872.xml,horse|person
004873.xml,car
004876.xml,bird
004878.xml,cat|sofa
004879.xml,bicycle|person
004882.xml,motorbike|person
004885.xml,boat
004886.xml,person|bottle
004890.xml,car
004895.xml,pottedplant
004896.xml,aeroplane
004897.xml,person
004898.xml,person|pottedplant
004902.xml,horse|person
004903.xml,sofa|car
004905.xml,aeroplane
004907.xml,cat
004910.xml,bus
004911.xml,train
004912.xml,bicycle|chair
004913.xml,person
004916.xml,person|bottle|tvmonitor
004926.xml,bottle|chair|sofa|diningtable
004928.xml,person
004929.xml,dog
004931.xml,boat|person
004935.xml,person|horse
004936.xml,bicycle
004938.xml,sofa
004939.xml,pottedplant|chair|person
004943.xml,bottle|diningtable|person
004946.xml,person|car
004948.xml,pottedplant
004950.xml,horse|person
004951.xml,train
004953.xml,bicycle|person|bus
004954.xml,sheep|person
004955.xml,cat|tvmonitor
004956.xml,tvmonitor|chair
004958.xml,boat
004960.xml,pottedplant
004961.xml,car
004962.xml,car
004963.xml,cat
004966.xml,bird
004967.xml,motorbike
004968.xml,horse|person
004972.xml,bird
004973.xml,car
004974.xml,bird
004976.xml,person|diningtable
004977.xml,dog|person
004982.xml,aeroplane
004983.xml,bicycle|car
004984.xml,chair
004985.xml,cat|person
004986.xml,chair
004987.xml,person
004990.xml,sofa|person
004991.xml,diningtable|pottedplant|chair
004992.xml,dog
004994.xml,person|chair
004995.xml,horse|person
004997.xml,train
004998.xml,cat
004999.xml,dog
005001.xml,sheep
005003.xml,car
005004.xml,sofa
005006.xml,bird
005007.xml,tvmonitor
005014.xml,person|chair
005016.xml,aeroplane
005018.xml,dog
005020.xml,car
005023.xml,bird
005024.xml,person
005026.xml,bus
005027.xml,person|chair|tvmonitor
005028.xml,car
005029.xml,bicycle|person
005032.xml,train
005033.xml,bird
005036.xml,cow|person
005037.xml,person
005039.xml,person
005042.xml,bicycle|person
005045.xml,person
005047.xml,car
005052.xml,person|bottle
005054.xml,person
005055.xml,sofa|diningtable|chair
005056.xml,dog
005057.xml,bicycle|person
005058.xml,sheep
005061.xml,diningtable|pottedplant|person
005062.xml,dog
005063.xml,cow|person
005064.xml,bicycle|person
005065.xml,car
005067.xml,car
005068.xml,car|bus
005071.xml,car
005072.xml,car
005073.xml,boat
005077.xml,train
005078.xml,cat
005079.xml,aeroplane
005081.xml,horse|dog|person
005084.xml,bird
005085.xml,diningtable|chair
005086.xml,chair|person|diningtable
005090.xml,bus|person|car
005093.xml,motorbike|person
005094.xml,train|horse
005097.xml,dog|sofa|person
005101.xml,chair|cat
005102.xml,person|car
005104.xml,tvmonitor|sofa|cat
005107.xml,bicycle|person
005108.xml,aeroplane|boat
005110.xml,car
005111.xml,person
005114.xml,person|horse|cow
005116.xml,motorbike|person
005121.xml,dog
005122.xml,bicycle|person|bottle
005124.xml,cow|person
005128.xml,boat
005129.xml,chair|pottedplant|person
005130.xml,bird
005131.xml,cat
005134.xml,person
005135.xml,sofa|chair
005136.xml,train
005138.xml,bird
005143.xml,pottedplant
005144.xml,person
005145.xml,pottedplant|horse
005146.xml,bicycle|person
005150.xml,bicycle|boat
005153.xml,chair|tvmonitor
005156.xml,motorbike|person|car
005159.xml,car|person
005160.xml,chair|diningtable|tvmonitor|person|pottedplant|bottle
005161.xml,person|horse
005168.xml,train
005169.xml,cat|car
005171.xml,boat
005173.xml,motorbike|person
005175.xml,aeroplane
005176.xml,person
005177.xml,sofa
005179.xml,sofa
005181.xml,boat
005183.xml,cat|pottedplant
005185.xml,sofa|dog
005186.xml,chair|sofa|pottedplant
005189.xml,person
005190.xml,person|pottedplant
005191.xml,diningtable|chair
005195.xml,bottle|person|diningtable|chair
005199.xml,car
005202.xml,bird
005203.xml,dog|sofa
005208.xml,person
005209.xml,car
005210.xml,tvmonitor
005212.xml,motorbike|chair|sofa
005214.xml,train
005215.xml,motorbike
005217.xml,boat
005219.xml,person
005220.xml,person
005222.xml,cat|person
005223.xml,sheep
005224.xml,pottedplant
005229.xml,person
005230.xml,person|bicycle
005231.xml,dog|person|sofa
005236.xml,person|horse
005239.xml,person
005242.xml,bottle|diningtable|person|sofa
005244.xml,train
005245.xml,person|bottle|diningtable
005246.xml,bird
005248.xml,person|horse
005253.xml,bird
005254.xml,dog
005257.xml,person|boat
005258.xml,motorbike
005259.xml,car
005260.xml,person|motorbike
005262.xml,car|bus
005263.xml,sofa
005264.xml,bird
005267.xml,train
005268.xml,bicycle|person
005269.xml,train|person
005270.xml,cat
005273.xml,car|person|bicycle
005274.xml,dog|person
005278.xml,horse|person
005281.xml,bicycle|person
005283.xml,person
005285.xml,bird
005288.xml,sheep
005290.xml,aeroplane
005292.xml,sofa
005293.xml,dog
005297.xml,person
005298.xml,person
005303.xml,dog|person
005304.xml,bottle|person
005305.xml,car
005306.xml,person|horse
005307.xml,cat|person
005310.xml,person
005311.xml,person|diningtable
005312.xml,cat
005314.xml,motorbike
005315.xml,bicycle|person
005318.xml,car
005319.xml,sheep
005320.xml,boat
005325.xml,boat
005326.xml,person|cow
005327.xml,sofa|person|dog
005328.xml,bird
005331.xml,horse|person|car
005336.xml,sofa|person
005337.xml,boat
005338.xml,bird
005340.xml,boat
005343.xml,person
005344.xml,bicycle|person
005345.xml,bottle|diningtable|chair
005346.xml,pottedplant|person|sofa
005348.xml,person
005349.xml,tvmonitor|chair
005350.xml,car
005351.xml,horse|person
005352.xml,dog
005355.xml,train
005358.xml,aeroplane|boat
005360.xml,train
005363.xml,sheep
005365.xml,dog
005367.xml,bottle
005368.xml,bicycle|person
005369.xml,boat
005370.xml,boat
005371.xml,bird|person
005373.xml,car
005374.xml,person|bus
005378.xml,chair
005379.xml,dog
005380.xml,chair|cat
005383.xml,person
005384.xml,train|person
005385.xml,bottle|person|sofa
005387.xml,bus|car
005388.xml,bottle
005389.xml,train
005391.xml,aeroplane
005393.xml,aeroplane
005395.xml,sheep
005396.xml,tvmonitor|person
005397.xml,sofa|chair
005398.xml,motorbike|person
005404.xml,cow
005405.xml,person
005406.xml,aeroplane
005407.xml,train
005408.xml,dog
005410.xml,person|bicycle
005413.xml,person|boat
005414.xml,motorbike|person
005416.xml,dog
005417.xml,person
005418.xml,cow
005419.xml,horse|person
005420.xml,boat
005421.xml,person
005423.xml,car
005424.xml,bicycle|person
005429.xml,bicycle|person
005430.xml,bottle|bicycle|person
005431.xml,boat
005433.xml,dog|sofa
005434.xml,cat|chair
005436.xml,motorbike
005438.xml,chair|sofa
005439.xml,sofa|chair|person
005440.xml,train
005441.xml,bottle|person
005445.xml,cat
005448.xml,bus|person|motorbike
005450.xml,person
005451.xml,person|diningtable
005453.xml,dog|horse
005454.xml,tvmonitor|chair
005455.xml,cat
005457.xml,car|person
005461.xml,horse|person
005465.xml,aeroplane|chair
005467.xml,bottle|person|diningtable
005469.xml,sheep
005470.xml,cat
005471.xml,chair|person|bottle
005475.xml,person|car
005478.xml,sofa|person
005481.xml,train|car
005483.xml,car
005485.xml,bird|person
005486.xml,car
005487.xml,aeroplane|person
005489.xml,car
005496.xml,boat|person
005497.xml,dog
005499.xml,car|person
005507.xml,bicycle|person
005508.xml,person|chair
005509.xml,aeroplane|person|car
005510.xml,sofa
005511.xml,horse|person
005514.xml,cow
005515.xml,pottedplant
005517.xml,chair|pottedplant|tvmonitor
005518.xml,dog
005519.xml,cat
005521.xml,diningtable
005522.xml,person
005524.xml,dog|sofa
005526.xml,tvmonitor|person
005527.xml,person
005530.xml,bus
005531.xml,chair|pottedplant|diningtable
005535.xml,dog
005536.xml,car|person
005539.xml,cat
005541.xml,person|bottle
005542.xml,person
005544.xml,train
005547.xml,cow|car|person
005549.xml,car
005550.xml,horse|person
005552.xml,person|motorbike
005554.xml,bicycle|person
005559.xml,cat
005563.xml,tvmonitor|person|bottle
005566.xml,car
005568.xml,horse
005573.xml,person|sofa
005574.xml,aeroplane|person
005576.xml,train
005577.xml,car
005579.xml,cat
005582.xml,person
005583.xml,person
005584.xml,car
005585.xml,person|car
005586.xml,cat
005588.xml,car
005590.xml,cat
005591.xml,diningtable|chair
005592.xml,car
005593.xml,car|person
005599.xml,bicycle|person
005600.xml,aeroplane|person
005601.xml,dog
005603.xml,bird
005605.xml,tvmonitor|chair|sofa|pottedplant|bottle
005606.xml,bottle|person
005608.xml,motorbike|person
005609.xml,car
005611.xml,horse|person
005613.xml,person|dog
005614.xml,boat
005615.xml,motorbike|person
005618.xml,tvmonitor|chair|person
005620.xml,aeroplane
005624.xml,bird
005625.xml,bird
005629.xml,chair|diningtable
005630.xml,cat
005631.xml,bus|person
005636.xml,horse|person
005637.xml,bird
005639.xml,bicycle|person
005640.xml,car
005641.xml,dog|sofa|pottedplant|tvmonitor
005644.xml,person
005645.xml,car|person
005647.xml,sofa|chair|diningtable
005648.xml,person
005652.xml,person|bicycle|motorbike
005653.xml,cow|person
005654.xml,train
005655.xml,aeroplane
005657.xml,person
005658.xml,bus|person
005660.xml,train|person
005662.xml,chair|person|bottle|diningtable
005664.xml,person
005668.xml,dog
005669.xml,car|bus|person
005672.xml,bottle|chair|person|diningtable
005674.xml,bird
005676.xml,pottedplant
005679.xml,car
005680.xml,train|person
005682.xml,person|pottedplant
005685.xml,train
005686.xml,chair|diningtable
005687.xml,diningtable|pottedplant|chair
005693.xml,person|dog
005695.xml,person
005696.xml,dog
005697.xml,sofa|chair
005699.xml,boat
005700.xml,horse|person
005701.xml,sofa|chair
005702.xml,bicycle|person
005704.xml,diningtable|person
005705.xml,boat
005710.xml,chair|diningtable
005713.xml,boat
005714.xml,boat|person
005715.xml,cat
005716.xml,person
005718.xml,chair
005719.xml,diningtable|person
005723.xml,tvmonitor|chair|sofa
005728.xml,person|cow|horse
005729.xml,motorbike|person
005730.xml,chair
005731.xml,bus|person
005732.xml,horse|person
005735.xml,train
005736.xml,motorbike
005738.xml,car|person
005740.xml,bird|person
005741.xml,horse|person
005742.xml,boat
005743.xml,dog|sofa
005747.xml,car|person
005749.xml,car
005752.xml,sofa|dog
005755.xml,sofa
005756.xml,car
005757.xml,bicycle|person
005760.xml,car
005761.xml,person
005762.xml,pottedplant
005764.xml,person
005765.xml,person
005768.xml,bicycle|person
005769.xml,cat
005773.xml,person|chair
005779.xml,dog|sofa
005780.xml,person
005781.xml,bird
005782.xml,car
005783.xml,motorbike
005784.xml,chair|person
005786.xml,person
005788.xml,sofa|person
005789.xml,dog|sofa
005790.xml,diningtable|person
005791.xml,car|motorbike
005794.xml,sofa|chair|diningtable|pottedplant|cat
005796.xml,person|tvmonitor
005799.xml,tvmonitor|person
005803.xml,diningtable
005805.xml,bird
005806.xml,car
005811.xml,person|chair
005812.xml,dog
005813.xml,pottedplant
005814.xml,tvmonitor|person|bottle
005815.xml,train|car
005817.xml,pottedplant
005818.xml,person
005819.xml,cat
005821.xml,pottedplant|chair
005824.xml,person
005825.xml,boat
005826.xml,person
005828.xml,aeroplane
005829.xml,person
005830.xml,car
005831.xml,car
005836.xml,person
005838.xml,cat
005839.xml,car
005840.xml,person
005841.xml,cow
005843.xml,cow
005845.xml,cat|person
005850.xml,cat|person
005851.xml,train
005852.xml,tvmonitor|person
005853.xml,train
005854.xml,bird
005856.xml,tvmonitor|person
005859.xml,person
005860.xml,boat
005861.xml,car
005863.xml,person|chair
005864.xml,sofa|chair
005867.xml,tvmonitor|chair
005868.xml,car
005873.xml,dog|person
005874.xml,sofa|pottedplant
005875.xml,motorbike
005877.xml,horse
005878.xml,motorbike
005879.xml,cat
005881.xml,person
005884.xml,motorbike|person
005885.xml,person
005888.xml,dog
005889.xml,person
005893.xml,train
005894.xml,pottedplant
005895.xml,aeroplane
005897.xml,car
005899.xml,dog|car
005901.xml,cat
005903.xml,train|person
005905.xml,person
005906.xml,bus|person
005908.xml,person|bottle
005909.xml,bird
005910.xml,bird|person
005911.xml,bus
005912.xml,bird
005914.xml,boat
005917.xml,chair|cat
005918.xml,car
005919.xml,bottle|person|diningtable|pottedplant
005920.xml,sofa|diningtable|chair
005923.xml,bicycle|person|chair|sofa|pottedplant|tvmonitor
005928.xml,motorbike|person
005930.xml,bicycle|person
005938.xml,chair|person
005940.xml,person
005947.xml,sheep
005948.xml,dog|horse|person
005951.xml,motorbike|person
005952.xml,aeroplane
005954.xml,cat
005956.xml,car|person
005960.xml,cat
005961.xml,bus|person
005963.xml,chair
005964.xml,sheep
005968.xml,dog
005970.xml,cat
005971.xml,person
005975.xml,aeroplane|person
005979.xml,car|person
005980.xml,cat
005981.xml,cow
005983.xml,bird
005984.xml,dog|sofa|person
005985.xml,pottedplant|person
005988.xml,dog|person|car
005989.xml,motorbike|person
005990.xml,motorbike|person
005991.xml,pottedplant|person
005992.xml,sofa|person|dog
005995.xml,train
005996.xml,motorbike
005998.xml,car
006000.xml,chair|tvmonitor
006001.xml,train
006004.xml,chair|person
006005.xml,person|chair
006009.xml,car
006011.xml,car|person
006012.xml,bird
006018.xml,bus|car
006020.xml,sofa|chair
006023.xml,train
006025.xml,aeroplane
006026.xml,cat|dog
006027.xml,chair
006028.xml,bicycle|person
006029.xml,tvmonitor|person|pottedplant|chair|sofa|dog
006030.xml,chair|diningtable
006033.xml,person
006035.xml,car
006038.xml,car|motorbike|person
006041.xml,tvmonitor|person|sofa
006042.xml,dog
006043.xml,car|person
006045.xml,chair|sofa
006046.xml,boat
006055.xml,chair
006058.xml,car
006061.xml,cat|bottle|tvmonitor
006062.xml,car
006065.xml,dog
006066.xml,sofa|chair|tvmonitor
006067.xml,aeroplane
006069.xml,pottedplant|cat
006070.xml,bird
006071.xml,motorbike|person
006073.xml,cow|person
006074.xml,tvmonitor
006078.xml,tvmonitor|chair
006079.xml,boat|car
006084.xml,cat
006088.xml,chair|sofa|pottedplant
006089.xml,car
006091.xml,bird
006095.xml,cow|horse|person
006096.xml,bus
006097.xml,car
006098.xml,boat|bird
006100.xml,sofa|pottedplant|chair|dog
006103.xml,car|person
006104.xml,sofa|person|car
006105.xml,cat
006107.xml,train
006108.xml,bird
006111.xml,cow
006117.xml,person
006120.xml,motorbike|car
006123.xml,boat
006124.xml,car
006125.xml,cat|sofa
006128.xml,car|person|sheep
006129.xml,aeroplane
006130.xml,sofa|person
006131.xml,tvmonitor
006133.xml,car|person
006134.xml,horse
006135.xml,train
006136.xml,sheep
006139.xml,dog
006140.xml,diningtable|person
006141.xml,bottle
006146.xml,bicycle
006148.xml,cow|person
006150.xml,person
006151.xml,horse|person|car
006153.xml,train
006156.xml,person
006158.xml,tvmonitor|person|sofa
006159.xml,pottedplant
006161.xml,diningtable|person
006162.xml,aeroplane
006163.xml,person
006166.xml,train
006170.xml,cow
006171.xml,person|sofa|dog
006172.xml,person
006174.xml,dog
006175.xml,person
006176.xml,person
006177.xml,motorbike|person|cow
006179.xml,tvmonitor|person
006180.xml,bottle|person
006181.xml,bird
006183.xml,cat
006184.xml,aeroplane
006185.xml,chair|person
006187.xml,person
006188.xml,bicycle|pottedplant
006189.xml,bottle|dog|pottedplant
006190.xml,dog
006196.xml,car
006198.xml,person
006201.xml,train|car
006202.xml,cow
006203.xml,car
006206.xml,bicycle|car
006208.xml,aeroplane
006209.xml,tvmonitor|person
006210.xml,car|person
006212.xml,aeroplane
006214.xml,bicycle
006215.xml,boat
006216.xml,motorbike
006218.xml,bus|car
006219.xml,dog
006220.xml,chair|diningtable
006221.xml,person|bicycle
006222.xml,bird
006223.xml,car
006224.xml,car
006225.xml,car|person
006229.xml,person
006230.xml,dog
006233.xml,person
006234.xml,cat
006235.xml,car|person
006236.xml,motorbike|person
006238.xml,tvmonitor|person
006240.xml,person
006241.xml,chair|bottle|diningtable
006243.xml,motorbike|person
006247.xml,sheep
006249.xml,horse
006250.xml,car
006251.xml,sheep
006252.xml,dog
006254.xml,train
006258.xml,aeroplane
006259.xml,diningtable|chair|person
006260.xml,cat
006261.xml,car
006262.xml,cat
006264.xml,bird
006267.xml,dog
006269.xml,cat
006270.xml,chair|pottedplant
006272.xml,person|motorbike
006275.xml,train
006276.xml,person|horse
006277.xml,car
006279.xml,aeroplane
006281.xml,boat
006282.xml,person
006284.xml,person
006285.xml,person|horse
006286.xml,person|diningtable|chair
006289.xml,chair|diningtable|person
006290.xml,car|bus
006291.xml,cow
006295.xml,horse
006296.xml,person
006299.xml,bottle|pottedplant
006300.xml,bicycle|person
006301.xml,car
006304.xml,boat
006305.xml,cat
006306.xml,aeroplane
006309.xml,bird
006314.xml,tvmonitor
006318.xml,cat
006319.xml,pottedplant
006320.xml,car|person
006321.xml,dog|chair
006323.xml,tvmonitor
006325.xml,car
006329.xml,car
006330.xml,car|bus
006335.xml,bottle
006337.xml,dog
006338.xml,train
006339.xml,tvmonitor|chair|sofa|person
006341.xml,person
006344.xml,train|person
006346.xml,bus|car|person
006348.xml,tvmonitor|chair
006349.xml,aeroplane
006350.xml,aeroplane
006351.xml,person|pottedplant
006352.xml,bus|person
006353.xml,cat
006355.xml,dog|person
006357.xml,boat
006362.xml,car
006363.xml,bottle
006366.xml,dog
006367.xml,bird
006369.xml,car|person
006371.xml,bicycle
006374.xml,aeroplane
006375.xml,car
006377.xml,train
006381.xml,bottle|person|diningtable|chair
006382.xml,horse
006385.xml,dog
006387.xml,bicycle|person
006391.xml,chair|person
006392.xml,horse|person
006395.xml,tvmonitor|person|chair
006396.xml,car
006398.xml,bottle|person|diningtable
006400.xml,train
006404.xml,cow
006409.xml,person|bottle|diningtable
006411.xml,tvmonitor|sofa
006417.xml,car
006418.xml,bicycle
006419.xml,chair
006421.xml,car
006424.xml,sofa|chair
006425.xml,cat
006427.xml,person
006428.xml,horse|person
006429.xml,horse
006430.xml,bird
006433.xml,aeroplane|person
006434.xml,dog
006436.xml,boat
006437.xml,bus
006438.xml,car
006440.xml,motorbike|person
006442.xml,person
006443.xml,aeroplane
006444.xml,dog|person
006445.xml,horse|person
006447.xml,chair|diningtable|pottedplant
006448.xml,bottle
006449.xml,bicycle
006450.xml,person|tvmonitor
006455.xml,horse|person
006456.xml,dog
006458.xml,car
006459.xml,horse|person|car
006462.xml,cat
006463.xml,person
006465.xml,person
006466.xml,train
006468.xml,train
006470.xml,bird
006472.xml,tvmonitor
006473.xml,cat|tvmonitor|sofa
006474.xml,dog
006475.xml,bird|person
006476.xml,person|motorbike
006480.xml,aeroplane
006482.xml,person
006483.xml,person|bottle
006484.xml,car
006486.xml,bottle|person
006488.xml,dog|person
006492.xml,person|sofa
006495.xml,cat
006497.xml,car|person
006499.xml,train
006501.xml,bus
006503.xml,bottle|person|diningtable
006506.xml,horse|person
006507.xml,dog
006509.xml,chair|sofa
006512.xml,cat
006515.xml,bicycle
006519.xml,person|bottle|diningtable
006520.xml,bird
006523.xml,aeroplane
006524.xml,car
006529.xml,person|aeroplane
006530.xml,chair|sofa
006532.xml,motorbike|person
006534.xml,sheep
006536.xml,person
006538.xml,train
006542.xml,person|boat
006543.xml,bird
006547.xml,cat
006548.xml,bird
006549.xml,boat
006550.xml,motorbike|person|bicycle
006551.xml,bicycle|person
006553.xml,chair
006556.xml,dog
006560.xml,person
006562.xml,cow
006564.xml,aeroplane
006565.xml,cat
006569.xml,bus
006570.xml,dog
006572.xml,horse|person
006575.xml,pottedplant
006576.xml,diningtable|bottle|person
006578.xml,sofa|person
006583.xml,person|tvmonitor
006584.xml,person
006585.xml,person|motorbike
006587.xml,person
006588.xml,train|car|person
006593.xml,car
006595.xml,cat
006597.xml,dog
006599.xml,chair|person
006602.xml,dog|person
006603.xml,bicycle
006605.xml,chair|pottedplant
006606.xml,dog
006609.xml,dog|person
006610.xml,diningtable|bottle|person
006611.xml,horse|person
006612.xml,person|cow
006617.xml,horse|person
006618.xml,motorbike|person
006619.xml,aeroplane
006621.xml,sofa|person
006622.xml,sofa|tvmonitor
006625.xml,car|person
006626.xml,diningtable|person|bottle
006627.xml,chair|pottedplant|diningtable
006628.xml,chair|diningtable|tvmonitor
006631.xml,person
006632.xml,car|bicycle
006635.xml,train
006636.xml,aeroplane
006637.xml,bicycle|person
006638.xml,sofa
006643.xml,bird
006645.xml,person|horse
006647.xml,person|motorbike
006648.xml,bottle|person
006652.xml,train
006654.xml,car
006657.xml,cat
006658.xml,diningtable|person|chair
006660.xml,car|boat
006661.xml,bicycle|person
006664.xml,bicycle|person
006666.xml,person
006667.xml,person
006668.xml,car|person
006670.xml,train|person
006671.xml,bird
006673.xml,boat
006674.xml,cat
006677.xml,sofa|chair|person
006678.xml,sheep
006679.xml,sheep
006681.xml,pottedplant
006682.xml,person
006684.xml,tvmonitor
006687.xml,bottle
006689.xml,chair|diningtable
006690.xml,person|chair
006694.xml,train
006695.xml,person
006696.xml,person|chair|diningtable
006697.xml,person
006698.xml,person
006699.xml,diningtable|person
006702.xml,aeroplane
006703.xml,person
006704.xml,tvmonitor
006706.xml,bird|car
006707.xml,chair|sofa|person
006708.xml,cow
006709.xml,person
006714.xml,person
006718.xml,bicycle|person
006719.xml,car
006722.xml,horse|person
006725.xml,cat
006726.xml,pottedplant
006727.xml,sofa|bottle|person
006730.xml,train
006731.xml,bottle|person|diningtable
006734.xml,car
006735.xml,dog|person
006736.xml,car
006738.xml,person|bicycle
006739.xml,person|bird
006740.xml,cat
006747.xml,motorbike
006748.xml,car|person
006751.xml,bird
006753.xml,person
006755.xml,chair|pottedplant|tvmonitor
006759.xml,bus
006760.xml,cat|tvmonitor
006761.xml,cow
006762.xml,motorbike|person
006765.xml,chair|pottedplant
006766.xml,bus|car|person
006768.xml,chair|person
006769.xml,horse|dog
006772.xml,person
006773.xml,aeroplane|boat
006777.xml,pottedplant|person
006781.xml,cat
006782.xml,person
006783.xml,car|person
006784.xml,person
006786.xml,person
006789.xml,person|horse
006794.xml,aeroplane
006797.xml,person|horse
006799.xml,bird
006800.xml,bird|person
006802.xml,train|person
006803.xml,train|person
006805.xml,dog
006806.xml,pottedplant
006808.xml,person
006810.xml,person
006813.xml,cat
006814.xml,tvmonitor
006819.xml,diningtable|chair
006821.xml,bus|car|person
006822.xml,motorbike|car
006824.xml,chair|person
006825.xml,bird
006827.xml,sofa
006828.xml,bottle
006829.xml,dog
006833.xml,sheep|person
006835.xml,bus|person
006836.xml,horse|person
006838.xml,person
006839.xml,motorbike
006840.xml,person
006841.xml,cow|person
006842.xml,tvmonitor
006844.xml,train
006845.xml,chair
006847.xml,horse|person
006848.xml,bird
006849.xml,dog|sofa
006850.xml,person|horse
006852.xml,sofa|chair
006855.xml,bicycle|person
006858.xml,horse|person|bottle|car
006859.xml,pottedplant
006860.xml,aeroplane
006862.xml,horse|person
006864.xml,person
006865.xml,bird
006866.xml,person|horse
006867.xml,boat
006868.xml,car|person
006869.xml,cat
006874.xml,motorbike|boat|person
006876.xml,chair|person|cat
006878.xml,sofa
006880.xml,bicycle|person
006883.xml,cat
006884.xml,car
006886.xml,chair|sofa
006887.xml,person|chair
006892.xml,bottle|chair|diningtable
006893.xml,car
006896.xml,person
006899.xml,sheep
006900.xml,car
006903.xml,person|dog
006908.xml,person|bottle
006909.xml,aeroplane
006910.xml,bird|person
006911.xml,person|horse
006912.xml,diningtable|person|bottle|chair
006914.xml,bird
006916.xml,dog
006917.xml,bottle
006918.xml,car
006919.xml,sofa|bottle|person
006922.xml,aeroplane
006924.xml,person
006930.xml,sofa
006931.xml,car
006932.xml,person
006933.xml,horse
006934.xml,person|diningtable
006935.xml,cow
006939.xml,person|bottle
006940.xml,dog
006943.xml,train|person
006944.xml,sheep|horse
006945.xml,person|bicycle
006947.xml,tvmonitor
006948.xml,bottle|person
006949.xml,cat
006950.xml,person|bicycle
006952.xml,bird
006953.xml,boat
006956.xml,pottedplant|person
006958.xml,dog|person|diningtable
006959.xml,person
006962.xml,dog
006963.xml,cat|person|chair|sofa
006965.xml,boat|person
006966.xml,motorbike
006968.xml,sofa|dog|person
006971.xml,cat
006972.xml,diningtable|chair
006976.xml,chair|cat
006981.xml,person
006983.xml,boat|person
006987.xml,tvmonitor|person
006988.xml,car|person
006989.xml,cat|person
006990.xml,bicycle|person
006994.xml,dog
006995.xml,chair
007002.xml,bus
007003.xml,bus|car
007004.xml,bicycle|person|car
007006.xml,diningtable|chair
007007.xml,person|diningtable|bottle
007008.xml,cow
007009.xml,motorbike
007011.xml,dog
007016.xml,person
007018.xml,horse
007020.xml,person
007021.xml,chair|bottle|diningtable
007022.xml,bird
007023.xml,tvmonitor|chair|person
007025.xml,cat
007029.xml,bicycle
007031.xml,person
007033.xml,aeroplane
007035.xml,horse|person
007036.xml,person
007038.xml,cat
007039.xml,tvmonitor
007040.xml,person|car
007042.xml,sofa|diningtable|chair
007045.xml,person|cow
007046.xml,chair|person
007048.xml,sheep|bottle|person
007049.xml,aeroplane|person
007050.xml,cat
007052.xml,boat|person
007054.xml,person
007056.xml,bottle
007058.xml,car
007059.xml,person
007062.xml,bicycle
007064.xml,diningtable|chair|sofa
007065.xml,bird
007068.xml,car
007070.xml,dog
007071.xml,cat
007072.xml,cow
007073.xml,motorbike|person
007074.xml,bus|car
007075.xml,cow
007077.xml,chair
007078.xml,pottedplant|chair|sofa
007079.xml,person
007080.xml,person
007084.xml,bird
007086.xml,aeroplane
007088.xml,aeroplane
007089.xml,dog
007090.xml,car
007092.xml,bird
007093.xml,person|chair
007095.xml,bus
007097.xml,aeroplane
007100.xml,tvmonitor
007101.xml,train
007104.xml,bottle
007105.xml,sofa
007108.xml,bicycle|person
007109.xml,horse|person
007113.xml,tvmonitor
007114.xml,sofa|person
007117.xml,bottle|chair|person
007121.xml,bottle|person
007122.xml,person
007123.xml,train
007125.xml,boat
007128.xml,person
007129.xml,dog|person
007130.xml,tvmonitor|pottedplant
007132.xml,train
007133.xml,car
007138.xml,person|horse
007139.xml,boat|person
007140.xml,bicycle|person
007141.xml,bottle
007144.xml,bus
007146.xml,bird
007147.xml,person
007148.xml,person
007149.xml,dog
007150.xml,person|motorbike
007152.xml,aeroplane
007153.xml,cow|person|car
007154.xml,person
007159.xml,car|person
007162.xml,sofa
007163.xml,person|horse
007165.xml,sheep
007166.xml,dog|tvmonitor
007167.xml,car|person
007168.xml,train
007172.xml,bicycle|person
007174.xml,motorbike
007177.xml,diningtable|bottle|chair
007180.xml,sofa|cat|pottedplant|chair
007182.xml,person
007184.xml,person
007185.xml,horse
007187.xml,sofa|person
007189.xml,tvmonitor|person
007191.xml,diningtable|bottle|chair
007193.xml,sofa
007194.xml,bird
007197.xml,cat
007200.xml,motorbike|person
007204.xml,cat
007205.xml,car
007208.xml,person|car
007210.xml,tvmonitor
007211.xml,motorbike
007212.xml,dog|chair
007213.xml,chair|diningtable|person
007214.xml,dog|person
007215.xml,cow
007216.xml,horse|person
007217.xml,sheep
007219.xml,tvmonitor|chair
007222.xml,train
007223.xml,cat
007224.xml,train
007227.xml,sofa|person
007230.xml,sheep
007234.xml,horse|person
007236.xml,bus|person
007241.xml,bus
007243.xml,horse|person
007244.xml,person|bicycle
007245.xml,dog
007247.xml,car
007249.xml,cat
007250.xml,bottle|tvmonitor
007256.xml,bicycle|person
007258.xml,sofa
007259.xml,chair
007260.xml,horse|person
