image_name,tags
COCO_train2014_000000022451,person cat couch remote
COCO_train2014_000000199952,cat tie couch
COCO_train2014_000000491845,cat suitcase couch book
COCO_train2014_000000020757,cat book
COCO_train2014_000000288560,cat couch bed remote
COCO_train2014_000000580234,cat couch bed
COCO_train2014_000000355095,cat
COCO_train2014_000000102319,person bicycle cat
COCO_train2014_000000054399,cat handbag
COCO_train2014_000000178692,cat
COCO_train2014_000000461600,cat bottle keyboard
COCO_train2014_000000112671,cat
COCO_train2014_000000265412,cat chair dining_table book
COCO_train2014_000000329515,car cat
COCO_train2014_000000400285,cat couch teddy_bear
COCO_train2014_000000117931,cat sink
COCO_train2014_000000008829,person cat
COCO_train2014_000000353351,cat
COCO_train2014_000000255045,cat
COCO_train2014_000000580932,cat bed
COCO_train2014_000000479403,cat
COCO_train2014_000000122480,cat bed
COCO_train2014_000000337435,bench cat
COCO_train2014_000000002349,cat bowl chair vase
COCO_train2014_000000011398,cat chair bed dining_table
COCO_train2014_000000006355,cat suitcase laptop book
COCO_train2014_000000064389,cat bottle bowl
COCO_train2014_000000327146,cat chair
COCO_train2014_000000004282,car cat
COCO_train2014_000000562861,cat couch
COCO_train2014_000000137890,cat bed remote
COCO_train2014_000000470999,cat
COCO_train2014_000000234293,car cat
COCO_train2014_000000510100,person cat handbag
COCO_train2014_000000121622,bench cat
COCO_train2014_000000411926,cat bed
COCO_train2014_000000440532,person cat
COCO_train2014_000000141955,cat toilet
COCO_train2014_000000442457,cat
COCO_train2014_000000401232,cat couch bed
COCO_train2014_000000230224,car cat
COCO_train2014_000000497103,cat
COCO_train2014_000000182020,cat laptop book
COCO_train2014_000000206656,cat remote
COCO_train2014_000000465495,car cat bed
COCO_train2014_000000552028,cat potted_plant microwave refrigerator clock
COCO_train2014_000000334732,cat wine_glass cup chair dining_table
COCO_train2014_000000195885,cat
COCO_train2014_000000077870,cat laptop mouse keyboard
COCO_train2014_000000523484,person cat bottle cup bowl chair dining_table refrigerator book clock
COCO_train2014_000000133788,cat suitcase
COCO_train2014_000000473462,cat laptop book
COCO_train2014_000000055363,person bench cat chair
COCO_train2014_000000519731,cat bed
COCO_train2014_000000378901,cat bowl chair
COCO_train2014_000000534972,person cat laptop keyboard
COCO_train2014_000000352399,person cat cup couch potted_plant cell_phone
COCO_train2014_000000082604,cat chair couch laptop
COCO_train2014_000000274239,cat
COCO_train2014_000000236314,person cat toilet
COCO_train2014_000000283818,cat refrigerator
COCO_train2014_000000168356,bicycle cat bottle tv keyboard cell_phone book scissors
COCO_train2014_000000274323,cat couch laptop
COCO_train2014_000000395800,car cat
COCO_train2014_000000580162,cat microwave
COCO_train2014_000000007247,bench cat
COCO_train2014_000000333280,bench cat
COCO_train2014_000000110013,cat chair couch bed book
COCO_train2014_000000203976,person cat
COCO_train2014_000000262549,cat
COCO_train2014_000000260566,cat suitcase book
COCO_train2014_000000330883,cat
COCO_train2014_000000234217,cat backpack suitcase bed
COCO_train2014_000000175421,person car bench cat handbag
COCO_train2014_000000503011,person cat handbag potted_plant
COCO_train2014_000000332976,cat book
COCO_train2014_000000348767,cat toilet
COCO_train2014_000000234467,person car cat
COCO_train2014_000000276006,person cat chair laptop mouse book
COCO_train2014_000000181069,cat
COCO_train2014_000000338224,cat bed
COCO_train2014_000000288770,cat vase
COCO_train2014_000000458631,cat
COCO_train2014_000000483039,person cat couch
COCO_train2014_000000296244,cat chair dining_table
COCO_train2014_000000192575,cat bed teddy_bear
COCO_train2014_000000329641,cat
COCO_train2014_000000013529,cat couch
COCO_train2014_000000229494,person cat cup fork spoon couch
COCO_train2014_000000448951,cat bed
COCO_train2014_000000489606,cat
COCO_train2014_000000388753,person car cat potted_plant
COCO_train2014_000000458762,cat
COCO_train2014_000000040359,car cat
COCO_train2014_000000555427,cat bottle bed
COCO_train2014_000000359037,cat refrigerator
COCO_train2014_000000078342,cat mouse keyboard
COCO_train2014_000000565799,person cat
COCO_train2014_000000339987,cat chair book
COCO_train2014_000000442422,cat
COCO_train2014_000000145629,cat couch bed laptop
COCO_train2014_000000552295,cat
COCO_train2014_000000532775,person cat cup bed laptop book
COCO_train2014_000000537960,cat backpack chair couch
COCO_train2014_000000308528,cat handbag
COCO_train2014_000000041132,cat backpack suitcase
COCO_train2014_000000178319,car cat
COCO_train2014_000000530658,person cat laptop
COCO_train2014_000000123921,cat bottle cup tv keyboard
COCO_train2014_000000080234,cat
COCO_train2014_000000425914,cat couch
COCO_train2014_000000349777,car cat
COCO_train2014_000000478927,cat suitcase
COCO_train2014_000000101245,cat handbag
COCO_train2014_000000293723,cat bed
COCO_train2014_000000022962,cat laptop
COCO_train2014_000000068717,bench cat potted_plant
COCO_train2014_000000351760,person cat
COCO_train2014_000000536738,person cat
COCO_train2014_000000111141,cat sink
COCO_train2014_000000020384,cat bowl
COCO_train2014_000000535679,bench cat
COCO_train2014_000000271112,cat bottle
COCO_train2014_000000377804,dog
COCO_train2014_000000241027,cat keyboard
COCO_train2014_000000244057,cat bed vase
COCO_train2014_000000174787,cat bed
COCO_train2014_000000121229,person cat
COCO_train2014_000000511482,person car truck stop_sign parking_meter dog backpack
COCO_train2014_000000352117,cat bottle bowl microwave sink refrigerator
COCO_train2014_000000513850,dog couch tv book
COCO_train2014_000000284910,person car truck dog potted_plant
COCO_train2014_000000227826,cat chair
COCO_train2014_000000427915,person dog surfboard
COCO_train2014_000000262418,person dog frisbee
COCO_train2014_000000519431,dog
COCO_train2014_000000029324,person dog surfboard
COCO_train2014_000000522225,person dog bear
COCO_train2014_000000478835,dog bottle fork spoon bowl carrot dining_table refrigerator
COCO_train2014_000000262286,person car dog frisbee
COCO_train2014_000000173515,car truck dog
COCO_train2014_000000575343,car dog
COCO_train2014_000000254228,dog cow
COCO_train2014_000000161740,dog oven
COCO_train2014_000000201270,dog zebra
COCO_train2014_000000356513,dog sheep
COCO_train2014_000000308098,dog carrot
COCO_train2014_000000058741,person car dog horse sheep
COCO_train2014_000000181776,car cat
COCO_train2014_000000477243,person car dog frisbee
COCO_train2014_000000183939,person bench dog frisbee
COCO_train2014_000000510594,person dog horse tie
COCO_train2014_000000322398,dog
COCO_train2014_000000370904,dog
COCO_train2014_000000298360,person bird dog cow
COCO_train2014_000000063214,dog frisbee
COCO_train2014_000000058107,person horse umbrella
COCO_train2014_000000576684,person stop_sign horse cow
COCO_train2014_000000065943,person horse tie
COCO_train2014_000000209387,person dog horse
COCO_train2014_000000400475,person horse
COCO_train2014_000000195420,person horse
COCO_train2014_000000319346,person horse carrot
COCO_train2014_000000506508,person horse
COCO_train2014_000000099597,horse
COCO_train2014_000000355156,person horse
COCO_train2014_000000030725,horse
COCO_train2014_000000070659,person horse tie
COCO_train2014_000000042336,person horse
COCO_train2014_000000046543,person horse
COCO_train2014_000000059610,person horse
COCO_train2014_000000344724,person horse
COCO_train2014_000000417570,person horse
COCO_train2014_000000001332,person horse
COCO_train2014_000000483118,person horse
COCO_train2014_000000315812,horse
COCO_train2014_000000062337,car truck horse
COCO_train2014_000000192048,horse
COCO_train2014_000000042441,person bicycle car truck horse
COCO_train2014_000000007583,person horse
COCO_train2014_000000118590,person car horse
COCO_train2014_000000245235,person horse
COCO_train2014_000000432410,person horse
COCO_train2014_000000561636,horse
COCO_train2014_000000344319,person horse
COCO_train2014_000000424254,person traffic_light horse
COCO_train2014_000000096726,horse
COCO_train2014_000000551868,person horse
COCO_train2014_000000472776,horse
COCO_train2014_000000031451,car horse sheep
COCO_train2014_000000446815,person horse handbag
COCO_train2014_000000437745,person horse tie
COCO_train2014_000000163136,car horse chair
COCO_train2014_000000155782,horse
COCO_train2014_000000228121,person horse
COCO_train2014_000000417738,person horse
COCO_train2014_000000405630,car horse elephant
COCO_train2014_000000064522,horse
COCO_train2014_000000066338,horse
COCO_train2014_000000167712,horse
COCO_train2014_000000046936,person car bus horse
COCO_train2014_000000442199,person horse
COCO_train2014_000000067355,person horse
COCO_train2014_000000129072,person horse tie bottle cup chair dining_table
COCO_train2014_000000396448,horse
COCO_train2014_000000059971,person truck horse
COCO_train2014_000000380820,person bicycle car truck horse
COCO_train2014_000000275658,horse
COCO_train2014_000000071441,person car truck horse tie
COCO_train2014_000000269538,person car truck boat horse
COCO_train2014_000000440311,person horse
COCO_train2014_000000174185,person car horse
COCO_train2014_000000382714,person horse
COCO_train2014_000000035110,person car horse
COCO_train2014_000000549194,person horse
COCO_train2014_000000166657,person horse
COCO_train2014_000000220799,person horse
COCO_train2014_000000270025,horse
COCO_train2014_000000145685,person horse umbrella chair potted_plant
COCO_train2014_000000429594,person horse
COCO_train2014_000000131833,person horse
COCO_train2014_000000083464,person car horse
COCO_train2014_000000084230,person bench horse tie
COCO_train2014_000000233500,person car horse
COCO_train2014_000000007524,person bicycle motorcycle bus traffic_light horse backpack handbag
COCO_train2014_000000276209,horse chair
COCO_train2014_000000500576,person horse
COCO_train2014_000000109156,horse
COCO_train2014_000000317091,person horse
COCO_train2014_000000484593,person horse tie
COCO_train2014_000000110439,person horse
COCO_train2014_000000485082,horse
COCO_train2014_000000266461,person horse
COCO_train2014_000000197213,person horse
COCO_train2014_000000367148,person horse
COCO_train2014_000000159338,horse
COCO_train2014_000000413929,person horse umbrella
COCO_train2014_000000090148,person horse cow
COCO_train2014_000000034469,person horse
COCO_train2014_000000327418,person horse skis
COCO_train2014_000000174861,person horse
COCO_train2014_000000292444,person bench horse backpack handbag potted_plant
COCO_train2014_000000543552,person truck horse
COCO_train2014_000000558581,person horse
COCO_train2014_000000290318,horse
COCO_train2014_000000097428,person horse
COCO_train2014_000000549563,person horse tie
COCO_train2014_000000561097,horse
COCO_train2014_000000283666,person horse
COCO_train2014_000000005903,horse
COCO_train2014_000000039155,person horse cow
COCO_train2014_000000426420,horse
COCO_train2014_000000086094,horse
COCO_train2014_000000479577,person horse
COCO_train2014_000000360585,person horse
COCO_train2014_000000401044,horse
COCO_train2014_000000060822,horse
COCO_train2014_000000365536,horse
COCO_train2014_000000260951,person horse
COCO_train2014_000000384157,person horse
COCO_train2014_000000421024,person car motorcycle truck traffic_light horse cell_phone
COCO_train2014_000000428787,horse teddy_bear
COCO_train2014_000000123620,horse
COCO_train2014_000000562916,person horse cow
COCO_train2014_000000356788,person horse chair dining_table microwave oven toaster sink refrigerator
COCO_train2014_000000505347,person truck horse
COCO_train2014_000000493760,person car truck parking_meter horse
COCO_train2014_000000147301,horse
COCO_train2014_000000334758,person horse handbag tie
COCO_train2014_000000357755,person horse
COCO_train2014_000000376410,train horse
COCO_train2014_000000287682,person horse
COCO_train2014_000000527228,horse
COCO_train2014_000000264169,person horse
COCO_train2014_000000459185,person horse potted_plant
COCO_train2014_000000235098,person horse
COCO_train2014_000000559891,person horse cake
COCO_train2014_000000535010,person horse sheep
COCO_train2014_000000096027,person horse
COCO_train2014_000000209320,horse
COCO_train2014_000000488747,person bicycle horse cow
COCO_train2014_000000207554,horse
COCO_train2014_000000462849,person horse potted_plant
COCO_train2014_000000549939,car horse
COCO_train2014_000000456919,horse cow
COCO_train2014_000000041895,person horse
COCO_train2014_000000260917,person horse
COCO_train2014_000000050618,person horse
COCO_train2014_000000162775,person horse
COCO_train2014_000000512838,person horse
COCO_train2014_000000468193,horse cow
COCO_train2014_000000257875,person car horse
COCO_train2014_000000168763,person bicycle horse
COCO_train2014_000000203671,person horse tie
COCO_train2014_000000233520,person horse
COCO_train2014_000000104149,horse sheep
COCO_train2014_000000139183,person horse
COCO_train2014_000000223447,person horse
COCO_train2014_000000477471,person horse tie
COCO_train2014_000000213340,horse
COCO_train2014_000000274793,person horse
COCO_train2014_000000276950,person horse potted_plant
COCO_train2014_000000190381,horse
COCO_train2014_000000214489,horse
COCO_train2014_000000225669,person horse
COCO_train2014_000000277127,horse
COCO_train2014_000000147934,person horse
COCO_train2014_000000347511,person horse tie
COCO_train2014_000000330583,horse
COCO_train2014_000000449706,person horse
COCO_train2014_000000502816,person horse
COCO_train2014_000000464980,car horse
COCO_train2014_000000061803,person car horse
COCO_train2014_000000010621,person horse
COCO_train2014_000000359290,truck horse
COCO_train2014_000000092794,horse
COCO_train2014_000000455658,person boat horse
COCO_train2014_000000138350,horse
COCO_train2014_000000317679,person horse
COCO_train2014_000000177749,horse
COCO_train2014_000000014209,person horse
COCO_train2014_000000392793,person horse
COCO_train2014_000000086329,person horse handbag
COCO_train2014_000000230597,person horse backpack
COCO_train2014_000000364939,person car horse backpack
COCO_train2014_000000064377,horse
COCO_train2014_000000494637,person horse
COCO_train2014_000000483156,person horse
COCO_train2014_000000406750,horse
COCO_train2014_000000343984,person horse
COCO_train2014_000000023194,horse
COCO_train2014_000000441407,horse
COCO_train2014_000000092060,person horse
COCO_train2014_000000479867,horse cake dining_table
COCO_train2014_000000155058,person horse
COCO_train2014_000000292833,person car bus traffic_light horse
COCO_train2014_000000381216,person horse
COCO_train2014_000000207941,car horse
COCO_train2014_000000513174,person horse
COCO_train2014_000000544261,person horse
COCO_train2014_000000541231,person horse
COCO_train2014_000000231194,person horse
COCO_train2014_000000315871,horse
COCO_train2014_000000136900,person car bus truck horse
COCO_train2014_000000422608,horse
COCO_train2014_000000495665,person horse
COCO_train2014_000000148276,person car truck horse
COCO_train2014_000000124609,person horse
COCO_train2014_000000535211,person truck horse
COCO_train2014_000000300741,horse
COCO_train2014_000000034097,person horse
COCO_train2014_000000166395,person horse
COCO_train2014_000000549597,person horse
COCO_train2014_000000448547,person horse
COCO_train2014_000000061780,person horse
COCO_train2014_000000124562,person horse
COCO_train2014_000000323585,horse
COCO_train2014_000000101966,person bird horse backpack handbag
COCO_train2014_000000516071,horse
COCO_train2014_000000521184,person horse
COCO_train2014_000000510175,horse
COCO_train2014_000000001941,person bicycle train horse
COCO_train2014_000000359984,horse
COCO_train2014_000000525340,car horse potted_plant
COCO_train2014_000000379844,person horse umbrella
COCO_train2014_000000056330,horse
COCO_train2014_000000269462,person car traffic_light horse
COCO_train2014_000000021417,person car truck horse cow handbag suitcase
COCO_train2014_000000115950,person horse tie chair
COCO_train2014_000000158754,horse
COCO_train2014_000000533424,person horse umbrella handbag
COCO_train2014_000000401969,person horse chair
COCO_train2014_000000403789,person horse tie
COCO_train2014_000000117834,horse
COCO_train2014_000000109644,horse
COCO_train2014_000000520456,horse
COCO_train2014_000000224379,person horse umbrella
COCO_train2014_000000378214,person truck horse sheep cow tie
COCO_train2014_000000069167,person horse
COCO_train2014_000000330315,person car horse frisbee
COCO_train2014_000000563376,person horse
COCO_train2014_000000208659,horse
COCO_train2014_000000290560,person car horse
COCO_train2014_000000034861,person horse
COCO_train2014_000000574717,person horse chair
COCO_train2014_000000179874,person car horse
COCO_train2014_000000349690,horse sheep
COCO_train2014_000000472662,person horse
COCO_train2014_000000398616,horse
COCO_train2014_000000269381,person horse cow
COCO_train2014_000000545859,person car truck horse tie
COCO_train2014_000000288227,horse
COCO_train2014_000000411937,person bus horse chair
COCO_train2014_000000538686,person horse cow
COCO_train2014_000000303018,person horse
COCO_train2014_000000442311,person horse
COCO_train2014_000000174217,person horse
COCO_train2014_000000264567,person horse tie cell_phone
COCO_train2014_000000221755,person horse
COCO_train2014_000000051563,person car horse
COCO_train2014_000000416510,person horse
COCO_train2014_000000171959,person horse
COCO_train2014_000000447093,horse
COCO_train2014_000000349530,person bench horse tie tv
COCO_train2014_000000116512,person bicycle horse
COCO_train2014_000000213945,horse
COCO_train2014_000000020464,person horse tie
COCO_train2014_000000354075,horse
COCO_train2014_000000437226,person car truck stop_sign horse
COCO_train2014_000000141053,horse
COCO_train2014_000000251008,person horse
COCO_train2014_000000263196,horse
COCO_train2014_000000510534,horse
COCO_train2014_000000482563,person car horse
COCO_train2014_000000199736,bench horse
COCO_train2014_000000198532,person horse
COCO_train2014_000000581326,person car fire_hydrant horse handbag potted_plant
COCO_train2014_000000221899,horse
COCO_train2014_000000238203,train horse
COCO_train2014_000000272489,person horse
COCO_train2014_000000265831,person horse
COCO_train2014_000000202080,person horse
COCO_train2014_000000269871,person horse
COCO_train2014_000000555782,horse
COCO_train2014_000000486718,person bench horse backpack handbag cell_phone
COCO_train2014_000000450219,person horse
COCO_train2014_000000295798,person horse handbag
COCO_train2014_000000393087,person bicycle horse tie
COCO_train2014_000000038904,person horse
COCO_train2014_000000125898,horse
COCO_train2014_000000252570,horse
COCO_train2014_000000233578,horse sheep
COCO_train2014_000000203175,horse
COCO_train2014_000000392809,person truck horse
COCO_train2014_000000578439,horse
COCO_train2014_000000035245,person horse
COCO_train2014_000000365833,person horse
COCO_train2014_000000385016,person horse chair
COCO_train2014_000000369230,horse cow
COCO_train2014_000000271949,person car horse
COCO_train2014_000000392827,person dog horse
COCO_train2014_000000186608,person horse
COCO_train2014_000000074217,person motorcycle traffic_light horse
COCO_train2014_000000454246,horse
COCO_train2014_000000238095,person bicycle traffic_light horse
COCO_train2014_000000515387,person horse
COCO_train2014_000000065523,horse
COCO_train2014_000000404854,horse
COCO_train2014_000000221202,person horse
COCO_train2014_000000439874,horse
COCO_train2014_000000421136,person truck horse cell_phone
COCO_train2014_000000303034,horse
COCO_train2014_000000311957,horse
COCO_train2014_000000129511,person horse skateboard
COCO_train2014_000000299623,person horse handbag
COCO_train2014_000000224845,horse
COCO_train2014_000000123764,horse
COCO_train2014_000000042671,person horse
COCO_train2014_000000265453,person horse
COCO_train2014_000000386711,horse
COCO_train2014_000000512296,person horse
COCO_train2014_000000015885,person car bus horse tie
COCO_train2014_000000356015,person horse
COCO_train2014_000000305492,person horse
COCO_train2014_000000422823,person horse
COCO_train2014_000000165232,horse
COCO_train2014_000000401551,horse
COCO_train2014_000000138571,car horse cow
COCO_train2014_000000517261,person horse handbag chair potted_plant
COCO_train2014_000000414980,person horse tie
COCO_train2014_000000007035,person boat horse
COCO_train2014_000000461170,person horse potted_plant clock
COCO_train2014_000000450806,horse
COCO_train2014_000000524508,horse
COCO_train2014_000000503961,person car horse backpack
COCO_train2014_000000300887,person boat horse
COCO_train2014_000000212866,person horse
COCO_train2014_000000077928,person horse
COCO_train2014_000000231426,horse
COCO_train2014_000000529823,person horse
COCO_train2014_000000113929,person horse
COCO_train2014_000000485513,person horse
COCO_train2014_000000566060,person horse
COCO_train2014_000000577197,person truck horse
COCO_train2014_000000243845,person horse
COCO_train2014_000000134037,person horse
COCO_train2014_000000561590,person horse handbag
COCO_train2014_000000375841,horse
COCO_train2014_000000488432,person bicycle car horse suitcase
COCO_train2014_000000534353,person horse
COCO_train2014_000000433874,person boat horse
COCO_train2014_000000375637,person horse
COCO_train2014_000000385935,horse
COCO_train2014_000000540378,person car horse
COCO_train2014_000000479611,horse potted_plant
COCO_train2014_000000007710,person bicycle horse
COCO_train2014_000000280396,person horse tie
COCO_train2014_000000125735,person car horse
COCO_train2014_000000570307,person train horse
COCO_train2014_000000055199,person horse
COCO_train2014_000000332905,person horse
COCO_train2014_000000377837,person horse
COCO_train2014_000000002444,person horse chair
COCO_train2014_000000142563,person horse
COCO_train2014_000000031470,horse umbrella
COCO_train2014_000000300192,horse
COCO_train2014_000000028887,person fire_hydrant horse
COCO_train2014_000000466169,person horse
COCO_train2014_000000348945,person car dog horse
COCO_train2014_000000388135,person horse tie
COCO_train2014_000000103726,person horse
COCO_train2014_000000425066,person horse
COCO_train2014_000000247228,horse
COCO_train2014_000000458946,horse
COCO_train2014_000000377421,truck horse
COCO_train2014_000000217165,person horse tie
COCO_train2014_000000035031,person horse
COCO_train2014_000000177125,person bench horse
COCO_train2014_000000151787,person horse
COCO_train2014_000000575648,person horse
COCO_train2014_000000578331,person truck horse apple
COCO_train2014_000000073976,person train boat horse
COCO_train2014_000000090352,horse
COCO_train2014_000000435451,person car truck horse cow
COCO_train2014_000000307280,person horse
COCO_train2014_000000424912,person horse handbag
COCO_train2014_000000453231,person horse
COCO_train2014_000000327766,truck horse
COCO_train2014_000000063235,person horse
COCO_train2014_000000246389,dog horse
COCO_train2014_000000045299,person horse
COCO_train2014_000000398952,horse
COCO_train2014_000000351567,horse
COCO_train2014_000000204379,person horse backpack chair potted_plant
COCO_train2014_000000415588,horse
COCO_train2014_000000065292,person horse tie
COCO_train2014_000000037864,person car horse
COCO_train2014_000000467063,person horse cow
COCO_train2014_000000465066,horse
COCO_train2014_000000556694,horse
COCO_train2014_000000522530,person truck horse
COCO_train2014_000000390414,person horse
COCO_train2014_000000550796,horse
COCO_train2014_000000004535,person truck horse wine_glass book
COCO_train2014_000000209383,person horse
COCO_train2014_000000363353,person horse
COCO_train2014_000000036397,horse
COCO_train2014_000000502116,person car truck horse backpack
COCO_train2014_000000171834,horse
COCO_train2014_000000094877,person boat horse
COCO_train2014_000000202624,person horse
COCO_train2014_000000513983,horse cake
COCO_train2014_000000285285,person horse tie
COCO_train2014_000000571311,person horse cell_phone
COCO_train2014_000000023487,person horse
COCO_train2014_000000134339,person horse tie
COCO_train2014_000000135094,person horse
COCO_train2014_000000037563,car bench horse
COCO_train2014_000000067807,car horse
COCO_train2014_000000221597,horse
COCO_train2014_000000319615,person horse
COCO_train2014_000000162250,horse
COCO_train2014_000000557886,person horse
COCO_train2014_000000110209,person horse handbag
COCO_train2014_000000310772,person bus horse
COCO_train2014_000000516084,person horse
COCO_train2014_000000316878,person horse
COCO_train2014_000000108871,horse zebra bowl
COCO_train2014_000000401759,person car horse
COCO_train2014_000000353952,person horse tie
COCO_train2014_000000072793,person horse
COCO_train2014_000000092953,person horse handbag
COCO_train2014_000000242915,person horse
COCO_train2014_000000501864,person train horse
COCO_train2014_000000244082,person horse sports_ball
COCO_train2014_000000151731,horse
COCO_train2014_000000446898,person horse
COCO_train2014_000000563447,person horse tie
COCO_train2014_000000411581,horse
COCO_train2014_000000343558,horse sheep
COCO_train2014_000000069605,person horse backpack
COCO_train2014_000000213381,person truck boat horse
COCO_train2014_000000387056,horse
COCO_train2014_000000481893,person bus horse tie
COCO_train2014_000000495840,person horse
COCO_train2014_000000244979,horse
COCO_train2014_000000045193,person horse
COCO_train2014_000000229463,person horse
COCO_train2014_000000226258,horse
COCO_train2014_000000074574,person horse
COCO_train2014_000000085086,horse
COCO_train2014_000000140278,person horse
COCO_train2014_000000401194,person horse cow
COCO_train2014_000000544752,horse
COCO_train2014_000000479929,horse
COCO_train2014_000000560715,person horse
COCO_train2014_000000408460,horse
COCO_train2014_000000425437,horse
COCO_train2014_000000093287,person horse
COCO_train2014_000000016362,horse cow
COCO_train2014_000000100482,person horse
COCO_train2014_000000366961,person horse
COCO_train2014_000000567989,person horse
COCO_train2014_000000341421,person horse tie
COCO_train2014_000000444037,person car traffic_light horse
COCO_train2014_000000352162,horse clock
COCO_train2014_000000322738,person horse
COCO_train2014_000000384264,horse
COCO_train2014_000000322268,person car truck horse
COCO_train2014_000000235187,car fire_hydrant horse
COCO_train2014_000000316093,person horse
COCO_train2014_000000389998,person horse
COCO_train2014_000000491666,horse
COCO_train2014_000000089905,person horse
COCO_train2014_000000102059,person horse
COCO_train2014_000000220487,person horse cow
COCO_train2014_000000063433,horse
COCO_train2014_000000411603,person car bus truck bench horse handbag cup dining_table
COCO_train2014_000000023004,person horse
COCO_train2014_000000332556,horse
COCO_train2014_000000338549,person bicycle car bus traffic_light horse
COCO_train2014_000000238667,person horse
COCO_train2014_000000073310,horse cup spoon donut cake
COCO_train2014_000000139409,person car truck horse
COCO_train2014_000000431817,person horse carrot
COCO_train2014_000000226524,person horse
COCO_train2014_000000345406,horse
COCO_train2014_000000505962,person car horse elephant umbrella
COCO_train2014_000000039141,person horse
COCO_train2014_000000209722,person horse
COCO_train2014_000000298160,person bus horse
COCO_train2014_000000067428,person truck horse
COCO_train2014_000000222180,person horse
COCO_train2014_000000231993,horse
COCO_train2014_000000348805,person horse
COCO_train2014_000000387977,person car airplane horse cow
COCO_train2014_000000041771,person horse
COCO_train2014_000000562623,person truck horse handbag
COCO_train2014_000000479620,person car horse
COCO_train2014_000000451832,person horse
COCO_train2014_000000064092,person horse
COCO_train2014_000000196049,person horse
COCO_train2014_000000142390,person horse
COCO_train2014_000000251777,person horse
COCO_train2014_000000206247,horse
COCO_train2014_000000542301,person truck horse
COCO_train2014_000000380989,horse
COCO_train2014_000000412760,person horse
COCO_train2014_000000265744,person horse cup
COCO_train2014_000000554875,person horse handbag
COCO_train2014_000000123612,person train horse
COCO_train2014_000000111140,person horse tie
COCO_train2014_000000519843,person horse
COCO_train2014_000000474069,person horse clock
COCO_train2014_000000047134,horse
COCO_train2014_000000023094,person bicycle horse
COCO_train2014_000000014477,person horse umbrella
COCO_train2014_000000056800,person horse
COCO_train2014_000000560885,person horse handbag
COCO_train2014_000000137483,horse cow
COCO_train2014_000000369199,horse
COCO_train2014_000000198437,person horse chair
COCO_train2014_000000475129,horse
COCO_train2014_000000091541,person truck bench horse umbrella bottle cup bowl orange dining_table cell_phone
COCO_train2014_000000379294,person horse
COCO_train2014_000000410261,person train horse
COCO_train2014_000000051748,horse
COCO_train2014_000000291599,horse
COCO_train2014_000000427800,horse
COCO_train2014_000000027739,horse cow
COCO_train2014_000000149648,horse
COCO_train2014_000000179326,person horse
COCO_train2014_000000216571,person horse
COCO_train2014_000000083005,person horse
COCO_train2014_000000389984,car horse
COCO_train2014_000000250645,person car horse handbag tie
COCO_train2014_000000089655,horse
COCO_train2014_000000314572,person car horse
COCO_train2014_000000334011,person horse
COCO_train2014_000000065063,person bird horse tie
COCO_train2014_000000557860,person horse
COCO_train2014_000000059234,horse
COCO_train2014_000000011825,horse
COCO_train2014_000000499799,person horse umbrella
COCO_train2014_000000209842,person horse backpack
COCO_train2014_000000312117,person horse
COCO_train2014_000000409410,horse
COCO_train2014_000000243214,horse
COCO_train2014_000000006339,person horse tie
COCO_train2014_000000572353,horse
COCO_train2014_000000509373,person horse
COCO_train2014_000000225330,horse
COCO_train2014_000000537773,person horse tie
COCO_train2014_000000460033,person horse
COCO_train2014_000000477392,person car traffic_light horse
COCO_train2014_000000121333,horse
COCO_train2014_000000351973,person horse handbag
COCO_train2014_000000282431,person truck horse
COCO_train2014_000000214926,horse
COCO_train2014_000000478636,person car truck horse
COCO_train2014_000000219264,horse
COCO_train2014_000000125380,person dog horse chair
COCO_train2014_000000206913,bicycle horse backpack bottle
COCO_train2014_000000367873,horse potted_plant bed book
COCO_train2014_000000336414,person horse
COCO_train2014_000000183231,horse
COCO_train2014_000000461306,horse
COCO_train2014_000000263328,person car bus truck horse potted_plant
COCO_train2014_000000447830,horse
COCO_train2014_000000201909,horse
COCO_train2014_000000328163,person bench horse
COCO_train2014_000000486586,person horse
COCO_train2014_000000567318,person car truck horse
COCO_train2014_000000238982,person bicycle car motorcycle bus traffic_light horse backpack
COCO_train2014_000000276290,horse
COCO_train2014_000000426094,horse
COCO_train2014_000000297617,person horse
COCO_train2014_000000447108,train horse
COCO_train2014_000000114559,person car motorcycle horse
COCO_train2014_000000509553,person horse
COCO_train2014_000000224005,person bicycle car truck horse
COCO_train2014_000000099548,person horse
COCO_train2014_000000041331,person horse
COCO_train2014_000000089563,horse
COCO_train2014_000000416643,person car horse
COCO_train2014_000000302924,horse zebra
COCO_train2014_000000471312,horse
COCO_train2014_000000139198,person horse
COCO_train2014_000000364237,person horse
COCO_train2014_000000439809,person horse
COCO_train2014_000000126447,person truck horse
COCO_train2014_000000055076,horse
COCO_train2014_000000166849,person horse
COCO_train2014_000000455090,person horse
COCO_train2014_000000035690,horse
COCO_train2014_000000509988,person horse sheep
COCO_train2014_000000079602,person horse
COCO_train2014_000000491272,bicycle horse backpack bottle
COCO_train2014_000000459514,person car horse tie
COCO_train2014_000000151110,horse
COCO_train2014_000000244365,person car bus truck horse
COCO_train2014_000000403853,person horse
COCO_train2014_000000018424,person car horse
COCO_train2014_000000112124,person horse
COCO_train2014_000000489906,horse
COCO_train2014_000000178268,person horse
